Id;ParentId;case_id;parent_case_id;Id_parent;Symptom__c;Incident_Reason__c;symptom_name;incident_reason_name;macro_symptom
5007S00000P2UNmQAN;;5007S00000P2UNmQAN;;;;;;;outro
5007S00000P2UNnQAN;;5007S00000P2UNnQAN;;;;;;;outro
5007S00000P2UNoQAN;;5007S00000P2UNoQAN;;;;;;;outro
5007S00000P2UNpQAN;;5007S00000P2UNpQAN;;;;;;;outro
5007S00000P2UNqQAN;;5007S00000P2UNqQAN;;;;;;;outro
5007S00000P2VyZQAV;;5007S00000P2VyZQAV;;;;;;;outro
5007S00000P2WDyQAN;;5007S00000P2WDyQAN;;;;;;;outro
5007S00000P2WECQA3;;5007S00000P2WECQA3;;;;;;;outro
5007S00000P2X5KQAV;;5007S00000P2X5KQAV;;;;;;;outro
5007S00000P2YI8QAN;;5007S00000P2YI8QAN;;;;;;;outro
5007S00000P2YnaQAF;;5007S00000P2YnaQAF;;;;;;;outro
5007S00000P2ZqkQAF;;5007S00000P2ZqkQAF;;;;;;;outro
5007S00000P2aNaQAJ;;5007S00000P2aNaQAJ;;;;;;;outro
5007S00000P2aVWQAZ;;5007S00000P2aVWQAZ;;;;;;;outro
5007S00000P2ae9QAB;;5007S00000P2ae9QAB;;;;;;;outro
5007S00000P2anvQAB;;5007S00000P2anvQAB;;;;;;;outro
5007S00000P2aoOQAR;;5007S00000P2aoOQAR;;;;;;;outro
5007S00000P2c1GQAR;;5007S00000P2c1GQAR;;;;;;;outro
5007S00000P2daLQAR;;5007S00000P2daLQAR;;;;;;;outro
5007S00000P2daMQAR;;5007S00000P2daMQAR;;;;;;;outro
5007S00000P2daNQAR;;5007S00000P2daNQAR;;;;;;;outro
5007S00000P2daOQAR;;5007S00000P2daOQAR;;;;;;;outro
5007S00000P2deqQAB;;5007S00000P2deqQAB;;;;;;;outro
5007S00000P2derQAB;;5007S00000P2derQAB;;;;;;;outro
5007S00000P2desQAB;;5007S00000P2desQAB;;;;;;;outro
5007S00000P2detQAB;;5007S00000P2detQAB;;;;;;;outro
5007S00000P2deuQAB;;5007S00000P2deuQAB;;;;;;;outro
5007S00000P2devQAB;;5007S00000P2devQAB;;;;;;;outro
5007S00000P2dewQAB;;5007S00000P2dewQAB;;;;;;;outro
5007S00000P2dexQAB;;5007S00000P2dexQAB;;;;;;;outro
5007S00000P2deyQAB;;5007S00000P2deyQAB;;;;;;;outro
5007S00000P2dezQAB;;5007S00000P2dezQAB;;;;;;;outro
5007S00000P2df0QAB;;5007S00000P2df0QAB;;;;;;;outro
5007S00000P2df1QAB;;5007S00000P2df1QAB;;;;;;;outro
5007S00000P2df2QAB;;5007S00000P2df2QAB;;;;;;;outro
5007S00000P2df3QAB;;5007S00000P2df3QAB;;;;;;;outro
5007S00000P2jL9QAJ;;5007S00000P2jL9QAJ;;;;;;;outro
5007S00000P2k8iQAB;;5007S00000P2k8iQAB;;;;;;;outro
5007S00000P2kkBQAR;;5007S00000P2kkBQAR;;;;;;;outro
5007S00000P2lFhQAJ;;5007S00000P2lFhQAJ;;;;;;;outro
5007S00000P2lPXQAZ;;5007S00000P2lPXQAZ;;;;;;;outro
5007S00000P2m9iQAB;;5007S00000P2m9iQAB;;;;;;;outro
5007S00000P2mAMQAZ;;5007S00000P2mAMQAZ;;;;;;;outro
5007S00000P2mARQAZ;;5007S00000P2mARQAZ;;;;;;;outro
5007S00000P2mAWQAZ;;5007S00000P2mAWQAZ;;;;;;;outro
5007S00000P2oqtQAB;;5007S00000P2oqtQAB;;;;;;;outro
5007S00000P2oquQAB;;5007S00000P2oquQAB;;;;;;;outro
5007S00000P2oqvQAB;;5007S00000P2oqvQAB;;;;;;;outro
5007S00000P2oqwQAB;;5007S00000P2oqwQAB;;;;;;;outro
5007S00000P2oqxQAB;;5007S00000P2oqxQAB;;;;;;;outro
5007S00000P2oqyQAB;;5007S00000P2oqyQAB;;;;;;;outro
5007S00000P2oqzQAB;;5007S00000P2oqzQAB;;;;;;;outro
5007S00000P2or0QAB;;5007S00000P2or0QAB;;;;;;;outro
5007S00000P2or1QAB;;5007S00000P2or1QAB;;;;;;;outro
5007S00000P2or2QAB;;5007S00000P2or2QAB;;;;;;;outro
5007S00000P2or3QAB;;5007S00000P2or3QAB;;;;;;;outro
5007S00000P2or4QAB;;5007S00000P2or4QAB;;;;;;;outro
5007S00000P2or5QAB;;5007S00000P2or5QAB;;;;;;;outro
5007S00000P2or6QAB;;5007S00000P2or6QAB;;;;;;;outro
5007S00000P2qrAQAR;;5007S00000P2qrAQAR;;;;;;;outro
5007S00000P2s12QAB;;5007S00000P2s12QAB;;;;;;;outro
5007S00000P2ta8QAB;;5007S00000P2ta8QAB;;;;;;;outro
5007S00000P2uS5QAJ;;5007S00000P2uS5QAJ;;;;;;;outro
5007S00000P2ufsQAB;;5007S00000P2ufsQAB;;;;;;;outro
5007S00000P2ukOQAR;;5007S00000P2ukOQAR;;;;;;;outro
5007S00000P2uscQAB;;5007S00000P2uscQAB;;;;;;;outro
5007S00000P2uweQAB;;5007S00000P2uweQAB;;;;;;;outro
5007S00000P2vXzQAJ;;5007S00000P2vXzQAJ;;;;;;;outro
5007S00000P2w8wQAB;;5007S00000P2w8wQAB;;;;;;;outro
5007S00000P2wKEQAZ;;5007S00000P2wKEQAZ;;;;;;;outro
5007S00000P2wKJQAZ;;5007S00000P2wKJQAZ;;;;;;;outro
5007S00000P2wMjQAJ;;5007S00000P2wMjQAJ;;;;;;;outro
5007S00000P2ykdQAB;;5007S00000P2ykdQAB;;;;;;;outro
5007S00000P2ykeQAB;;5007S00000P2ykeQAB;;;;;;;outro
5007S00000P2ykfQAB;;5007S00000P2ykfQAB;;;;;;;outro
5007S00000P2ykgQAB;;5007S00000P2ykgQAB;;;;;;;outro
5007S00000P2ykhQAB;;5007S00000P2ykhQAB;;;;;;;outro
5007S00000P2ykiQAB;;5007S00000P2ykiQAB;;;;;;;outro
5007S00000P2ykjQAB;;5007S00000P2ykjQAB;;;;;;;outro
5007S00000P2ykkQAB;;5007S00000P2ykkQAB;;;;;;;outro
5007S00000P2yklQAB;;5007S00000P2yklQAB;;;;;;;outro
5007S00000P2ykmQAB;;5007S00000P2ykmQAB;;;;;;;outro
5007S00000P2yknQAB;;5007S00000P2yknQAB;;;;;;;outro
5007S00000P2ykoQAB;;5007S00000P2ykoQAB;;;;;;;outro
5007S00000P2ykpQAB;;5007S00000P2ykpQAB;;;;;;;outro
5007S00000P30qCQAR;;5007S00000P30qCQAR;;;;;;;outro
5007S00000P31c1QAB;;5007S00000P31c1QAB;;;;;;;outro
5007S00000P32KLQAZ;;5007S00000P32KLQAZ;;;;;;;outro
5007S00000P32xdQAB;;5007S00000P32xdQAB;;;;;;;outro
5007S00000P33QyQAJ;;5007S00000P33QyQAJ;;;;;;;outro
5007S00000P34LLQAZ;;5007S00000P34LLQAZ;;;;;;;outro
5007S00000P35FCQAZ;;5007S00000P35FCQAZ;;;;;;;outro
5007S00000P36YgQAJ;;5007S00000P36YgQAJ;;;;;;;outro
5007S00000P36h6QAB;;5007S00000P36h6QAB;;;;;;;outro
5007S00000P36jvQAB;;5007S00000P36jvQAB;;;;;;;outro
5007S00000P36roQAB;;5007S00000P36roQAB;;;;;;;outro
5007S00000P37AIQAZ;;5007S00000P37AIQAZ;;;;;;;outro
5007S00000P37HnQAJ;;5007S00000P37HnQAJ;;;;;;;outro
5007S00000P37UmQAJ;;5007S00000P37UmQAJ;;;;;;;outro
5007S00000P39uSQAR;;5007S00000P39uSQAR;;;;;;;outro
5007S00000P3B8tQAF;;5007S00000P3B8tQAF;;;;;;;outro
5007S00000P3B8uQAF;;5007S00000P3B8uQAF;;;;;;;outro
5007S00000P3B8vQAF;;5007S00000P3B8vQAF;;;;;;;outro
5007S00000P3B8wQAF;;5007S00000P3B8wQAF;;;;;;;outro
5007S00000P3B8xQAF;;5007S00000P3B8xQAF;;;;;;;outro
5007S00000P3B8yQAF;;5007S00000P3B8yQAF;;;;;;;outro
5007S00000P3B8zQAF;;5007S00000P3B8zQAF;;;;;;;outro
5007S00000P3B90QAF;;5007S00000P3B90QAF;;;;;;;outro
5007S00000P3B91QAF;;5007S00000P3B91QAF;;;;;;;outro
5007S00000P3B92QAF;;5007S00000P3B92QAF;;;;;;;outro
5007S00000P3B93QAF;;5007S00000P3B93QAF;;;;;;;outro
5007S00000P3CLGQA3;;5007S00000P3CLGQA3;;;;;;;outro
5007S00000P3CeCQAV;;5007S00000P3CeCQAV;;;;;;;outro
5007S00000P3DBZQA3;;5007S00000P3DBZQA3;;;;;;;outro
5007S00000P3DGPQA3;;5007S00000P3DGPQA3;;;;;;;outro
5007S00000P3DraQAF;;5007S00000P3DraQAF;;;;;;;outro
5007S00000P3E5SQAV;;5007S00000P3E5SQAV;;;;;;;outro
5007S00000P3EMTQA3;;5007S00000P3EMTQA3;;;;;;;outro
5007S00000P3ErBQAV;;5007S00000P3ErBQAV;;;;;;;outro
5007S00000P3FIaQAN;;5007S00000P3FIaQAN;;;;;;;outro
5007S00000P3FLFQA3;;5007S00000P3FLFQA3;;;;;;;outro
5007S00000P3G3mQAF;;5007S00000P3G3mQAF;;;;;;;outro
5007S00000P3GXbQAN;;5007S00000P3GXbQAN;;;;;;;outro
5007S00000P3GooQAF;;5007S00000P3GooQAF;;;;;;;outro
5007S00000P3H98QAF;;5007S00000P3H98QAF;;;;;;;outro
5007S00000P3HAuQAN;;5007S00000P3HAuQAN;;;;;;;outro
5007S00000P3HD5QAN;;5007S00000P3HD5QAN;;;;;;;outro
5007S00000P3HU1QAN;;5007S00000P3HU1QAN;;;;;;;outro
5007S00000P3HuEQAV;;5007S00000P3HuEQAV;;;;;;;outro
5007S00000P3I07QAF;;5007S00000P3I07QAF;;;;;;;outro
5007S00000P3IG5QAN;;5007S00000P3IG5QAN;;;;;;;outro
5007S00000P3J0hQAF;;5007S00000P3J0hQAF;;;;;;;outro
5007S00000P3J0iQAF;;5007S00000P3J0iQAF;;;;;;;outro
5007S00000P3J0jQAF;;5007S00000P3J0jQAF;;;;;;;outro
5007S00000P3J0kQAF;;5007S00000P3J0kQAF;;;;;;;outro
5007S00000P3J0lQAF;;5007S00000P3J0lQAF;;;;;;;outro
5007S00000P3J0mQAF;;5007S00000P3J0mQAF;;;;;;;outro
5007S00000P3J0nQAF;;5007S00000P3J0nQAF;;;;;;;outro
5007S00000P3J0oQAF;;5007S00000P3J0oQAF;;;;;;;outro
5007S00000P3J0pQAF;;5007S00000P3J0pQAF;;;;;;;outro
5007S00000P3J0qQAF;;5007S00000P3J0qQAF;;;;;;;outro
5007S00000P3J0rQAF;;5007S00000P3J0rQAF;;;;;;;outro
5007S00000P3JifQAF;;5007S00000P3JifQAF;;;;;;;outro
5007S00000P3JkRQAV;;5007S00000P3JkRQAV;;;;;;;outro
5007S00000P3KhiQAF;;5007S00000P3KhiQAF;;;;;;;outro
5007S00000P3KjKQAV;;5007S00000P3KjKQAV;;;;;;;outro
5007S00000P3LN0QAN;;5007S00000P3LN0QAN;;;;;;;outro
5007S00000P3LN1QAN;;5007S00000P3LN1QAN;;;;;;;outro
5007S00000P3Lb9QAF;;5007S00000P3Lb9QAF;;;;;;;outro
5007S00000P3MD3QAN;;5007S00000P3MD3QAN;;;;;;;outro
5007S00000P3RgqQAF;;5007S00000P3RgqQAF;;;;;;;outro
5007S00000P3RsMQAV;;5007S00000P3RsMQAV;;;;;;;outro
5007S00000P3SXTQA3;;5007S00000P3SXTQA3;;;;;;;outro
5007S00000P3SYlQAN;;5007S00000P3SYlQAN;;;;;;;outro
5007S00000P3SYmQAN;;5007S00000P3SYmQAN;;;;;;;outro
5007S00000P3SeoQAF;;5007S00000P3SeoQAF;;;;;;;outro
5007S00000P3T0FQAV;;5007S00000P3T0FQAV;;;;;;;outro
5007S00000P3T3dQAF;;5007S00000P3T3dQAF;;;;;;;outro
5007S00000P3T5PQAV;;5007S00000P3T5PQAV;;;;;;;outro
5007S00000P3TJEQA3;;5007S00000P3TJEQA3;;;;;;;outro
5007S00000P3TmQQAV;;5007S00000P3TmQQAV;;;;;;;outro
5007S00000P3UTjQAN;;5007S00000P3UTjQAN;;;;;;;outro
5007S00000P3UbnQAF;;5007S00000P3UbnQAF;;;;;;;outro
5007S00000P3VF4QAN;;5007S00000P3VF4QAN;;;;;;;outro
5007S00000P3VbyQAF;;5007S00000P3VbyQAF;;;;;;;outro
5007S00000P3VwhQAF;;5007S00000P3VwhQAF;;;;;;;outro
5007S00000P3WMKQA3;;5007S00000P3WMKQA3;;;;;;;outro
5007S00000P3YJUQA3;;5007S00000P3YJUQA3;;;;;;;outro
5007S00000P3YR1QAN;5007S00000CAhzmQAD;5007S00000P3YR1QAN;5007S00000CAhzmQAD;5007S00000CAhzmQAD;a5D3X000001fRJUUA2;a4S3X000000gdsHUAQ;Tomada ou Conector – Danificado;Por apurar – Fabricante;equipamento danificado
5007S00000P3YR2QAN;5007S00000JRvXQQA1;5007S00000P3YR2QAN;5007S00000JRvXQQA1;5007S00000JRvXQQA1;a5D3X000001fRFYUA2;a4S3X000000XxPgUAK;PCVE Sem comunicação;HMI - Botão Emergência - Danificado;offline
5007S00000P3YjFQAV;;5007S00000P3YjFQAV;;;;;;;outro
5007S00000P3YuOQAV;;5007S00000P3YuOQAV;;;;;;;outro
5007S00000P3Z64QAF;;5007S00000P3Z64QAF;;;;;;;outro
5007S00000P3c4iQAB;;5007S00000P3c4iQAB;;;;;;;outro
5007S00000P3c4jQAB;;5007S00000P3c4jQAB;;;;;;;outro
5007S00000P3c4kQAB;;5007S00000P3c4kQAB;;;;;;;outro
5007S00000P3c4lQAB;;5007S00000P3c4lQAB;;;;;;;outro
5007S00000P3c4mQAB;;5007S00000P3c4mQAB;;;;;;;outro
5007S00000P3c4nQAB;;5007S00000P3c4nQAB;;;;;;;outro
5007S00000P3c4oQAB;;5007S00000P3c4oQAB;;;;;;;outro
5007S00000P3c4pQAB;;5007S00000P3c4pQAB;;;;;;;outro
5007S00000P3c4qQAB;;5007S00000P3c4qQAB;;;;;;;outro
5007S00000P3c4rQAB;;5007S00000P3c4rQAB;;;;;;;outro
5007S00000P3c4sQAB;;5007S00000P3c4sQAB;;;;;;;outro
5007S00000P3c4tQAB;;5007S00000P3c4tQAB;;;;;;;outro
5007S00000P3c4uQAB;;5007S00000P3c4uQAB;;;;;;;outro
5007S00000P3e02QAB;;5007S00000P3e02QAB;;;;;;;outro
5007S00000P3eGKQAZ;;5007S00000P3eGKQAZ;;;;;;;outro
5007S00000P3eh1QAB;;5007S00000P3eh1QAB;;;;;;;outro
5007S00000P3gsaQAB;;5007S00000P3gsaQAB;;;;;;;outro
5007S00000P3ku0QAB;;5007S00000P3ku0QAB;;;;;;;outro
5007S00000P3l61QAB;;5007S00000P3l61QAB;;;;;;;outro
5007S00000P3lR8QAJ;;5007S00000P3lR8QAJ;;;;;;;outro
5007S00000P3lRDQAZ;;5007S00000P3lRDQAZ;;;;;;;outro
5007S00000P3lS6QAJ;;5007S00000P3lS6QAJ;;;;;;;outro
5007S00000P3lfKQAR;;5007S00000P3lfKQAR;;;;;;;outro
5007S00000P3p06QAB;;5007S00000P3p06QAB;;;;;;;outro
5007S00000P3p07QAB;;5007S00000P3p07QAB;;;;;;;outro
5007S00000P3p08QAB;;5007S00000P3p08QAB;;;;;;;outro
5007S00000P3p09QAB;;5007S00000P3p09QAB;;;;;;;outro
5007S00000P3p0AQAR;;5007S00000P3p0AQAR;;;;;;;outro
5007S00000P3p0BQAR;;5007S00000P3p0BQAR;;;;;;;outro
5007S00000P3p0CQAR;;5007S00000P3p0CQAR;;;;;;;outro
5007S00000P3p0DQAR;;5007S00000P3p0DQAR;;;;;;;outro
5007S00000P3p0EQAR;;5007S00000P3p0EQAR;;;;;;;outro
5007S00000P3p0FQAR;;5007S00000P3p0FQAR;;;;;;;outro
5007S00000P3p0GQAR;;5007S00000P3p0GQAR;;;;;;;outro
5007S00000P3p0HQAR;;5007S00000P3p0HQAR;;;;;;;outro
5007S00000P3p0IQAR;;5007S00000P3p0IQAR;;;;;;;outro
5007S00000P3p0JQAR;;5007S00000P3p0JQAR;;;;;;;outro
5007S00000P3p0KQAR;;5007S00000P3p0KQAR;;;;;;;outro
5007S00000P3p0LQAR;;5007S00000P3p0LQAR;;;;;;;outro
5007S00000P3p4ZQAR;;5007S00000P3p4ZQAR;;;;;;;outro
5007S00000P3qyIQAR;;5007S00000P3qyIQAR;;;;;;;outro
5007S00000P3rNSQAZ;;5007S00000P3rNSQAZ;;;;;;;outro
5007S00000P3xHXQAZ;;5007S00000P3xHXQAZ;;;;;;;outro
5007S00000P3xOnQAJ;;5007S00000P3xOnQAJ;;;;;;;outro
5007S00000P3xW8QAJ;;5007S00000P3xW8QAJ;;;;;;;outro
5007S00000P3xaUQAR;;5007S00000P3xaUQAR;;;;;;;outro
5007S00000P3xe7QAB;;5007S00000P3xe7QAB;;;;;;;outro
5007S00000P41OlQAJ;;5007S00000P41OlQAJ;;;;;;;outro
5007S00000P41OmQAJ;;5007S00000P41OmQAJ;;;;;;;outro
5007S00000P41OnQAJ;;5007S00000P41OnQAJ;;;;;;;outro
5007S00000P41OoQAJ;;5007S00000P41OoQAJ;;;;;;;outro
5007S00000P41OpQAJ;;5007S00000P41OpQAJ;;;;;;;outro
5007S00000P41OqQAJ;;5007S00000P41OqQAJ;;;;;;;outro
5007S00000P41OrQAJ;;5007S00000P41OrQAJ;;;;;;;outro
5007S00000P41OsQAJ;;5007S00000P41OsQAJ;;;;;;;outro
5007S00000P41OtQAJ;;5007S00000P41OtQAJ;;;;;;;outro
5007S00000P41OuQAJ;;5007S00000P41OuQAJ;;;;;;;outro
5007S00000P41OvQAJ;;5007S00000P41OvQAJ;;;;;;;outro
5007S00000P41OwQAJ;;5007S00000P41OwQAJ;;;;;;;outro
5007S00000P41OxQAJ;;5007S00000P41OxQAJ;;;;;;;outro
5007S00000P41OyQAJ;;5007S00000P41OyQAJ;;;;;;;outro
5007S00000P41OzQAJ;;5007S00000P41OzQAJ;;;;;;;outro
5007S00000P41P0QAJ;;5007S00000P41P0QAJ;;;;;;;outro
5007S00000P43MsQAJ;;5007S00000P43MsQAJ;;;;;;;outro
5007S00000P45G3QAJ;;5007S00000P45G3QAJ;;;;;;;outro
5007S00000P45riQAB;;5007S00000P45riQAB;;;;;;;outro
5007S00000P4DRKQA3;;5007S00000P4DRKQA3;;;;;;;outro
5007S00000P4DRLQA3;;5007S00000P4DRLQA3;;;;;;;outro
5007S00000P4DRMQA3;;5007S00000P4DRMQA3;;;;;;;outro
5007S00000P4DRNQA3;;5007S00000P4DRNQA3;;;;;;;outro
5007S00000P4DROQA3;;5007S00000P4DROQA3;;;;;;;outro
5007S00000P4DRPQA3;;5007S00000P4DRPQA3;;;;;;;outro
5007S00000P4DRQQA3;;5007S00000P4DRQQA3;;;;;;;outro
5007S00000P4DRRQA3;;5007S00000P4DRRQA3;;;;;;;outro
5007S00000P4DRSQA3;;5007S00000P4DRSQA3;;;;;;;outro
5007S00000P4DRTQA3;;5007S00000P4DRTQA3;;;;;;;outro
5007S00000P4DRUQA3;;5007S00000P4DRUQA3;;;;;;;outro
5007S00000P4DRVQA3;;5007S00000P4DRVQA3;;;;;;;outro
5007S00000P4DRWQA3;;5007S00000P4DRWQA3;;;;;;;outro
5007S00000P4DRXQA3;;5007S00000P4DRXQA3;;;;;;;outro
5007S00000P4DgAQAV;;5007S00000P4DgAQAV;;;;;;;outro
5007S00000P4EoOQAV;;5007S00000P4EoOQAV;;;;;;;outro
5007S00000P4FHqQAN;;5007S00000P4FHqQAN;;;;;;;outro
5007S00000P4FSnQAN;;5007S00000P4FSnQAN;;;;;;;outro
5007S00000P4Fd7QAF;;5007S00000P4Fd7QAF;;;;;;;outro
5007S00000P4GkDQAV;;5007S00000P4GkDQAV;;;;;;;outro
5007S00000P4GqzQAF;;5007S00000P4GqzQAF;;;;;;;outro
5007S00000P4GwTQAV;;5007S00000P4GwTQAV;;;;;;;outro
5007S00000P4JANQA3;;5007S00000P4JANQA3;;;;;;;outro
5007S00000P4JGPQA3;;5007S00000P4JGPQA3;;;;;;;outro
5007S00000P4JLAQA3;;5007S00000P4JLAQA3;;;;;;;outro
5007S00000P4JMXQA3;;5007S00000P4JMXQA3;;;;;;;outro
5007S00000P4JSlQAN;;5007S00000P4JSlQAN;;;;;;;outro
5007S00000P4JsnQAF;;5007S00000P4JsnQAF;;;;;;;outro
5007S00000P4JwBQAV;;5007S00000P4JwBQAV;;;;;;;outro
5007S00000P4JwfQAF;;5007S00000P4JwfQAF;;;;;;;outro
5007S00000P4K3WQAV;;5007S00000P4K3WQAV;;;;;;;outro
5007S00000P4KBaQAN;;5007S00000P4KBaQAN;;;;;;;outro
5007S00000P4KHsQAN;;5007S00000P4KHsQAN;;;;;;;outro
5007S00000P4KICQA3;;5007S00000P4KICQA3;;;;;;;outro
5007S00000P4KRhQAN;;5007S00000P4KRhQAN;;;;;;;outro
5007S00000P4KWhQAN;;5007S00000P4KWhQAN;;;;;;;outro
5007S00000P4LSxQAN;;5007S00000P4LSxQAN;;;;;;;outro
5007S00000P4LSyQAN;;5007S00000P4LSyQAN;;;;;;;outro
5007S00000P4LSzQAN;;5007S00000P4LSzQAN;;;;;;;outro
5007S00000P4LT0QAN;;5007S00000P4LT0QAN;;;;;;;outro
5007S00000P4LTLQA3;;5007S00000P4LTLQA3;;;;;;;outro
5007S00000P4LTMQA3;;5007S00000P4LTMQA3;;;;;;;outro
5007S00000P4LTNQA3;;5007S00000P4LTNQA3;;;;;;;outro
5007S00000P4LTOQA3;;5007S00000P4LTOQA3;;;;;;;outro
5007S00000P4LTPQA3;;5007S00000P4LTPQA3;;;;;;;outro
5007S00000P4LTQQA3;;5007S00000P4LTQQA3;;;;;;;outro
5007S00000P4LTRQA3;;5007S00000P4LTRQA3;;;;;;;outro
5007S00000P4LTSQA3;;5007S00000P4LTSQA3;;;;;;;outro
5007S00000P4LTTQA3;;5007S00000P4LTTQA3;;;;;;;outro
5007S00000P4LeqQAF;;5007S00000P4LeqQAF;;;;;;;outro
5007S00000P4LktQAF;;5007S00000P4LktQAF;;;;;;;outro
5007S00000P4Ll8QAF;;5007S00000P4Ll8QAF;;;;;;;outro
5007S00000P4LwzQAF;;5007S00000P4LwzQAF;;;;;;;outro
5007S00000P4M2nQAF;;5007S00000P4M2nQAF;;;;;;;outro
5007S00000P4MmIQAV;;5007S00000P4MmIQAV;;;;;;;outro
5007S00000P4MmvQAF;;5007S00000P4MmvQAF;;;;;;;outro
5007S00000P4NbjQAF;;5007S00000P4NbjQAF;;;;;;;outro
5007S00000P4NbkQAF;;5007S00000P4NbkQAF;;;;;;;outro
5007S00000P4NblQAF;;5007S00000P4NblQAF;;;;;;;outro
5007S00000P4NbmQAF;;5007S00000P4NbmQAF;;;;;;;outro
5007S00000P4NoJQAV;;5007S00000P4NoJQAV;;;;;;;outro
5007S00000P4OKeQAN;;5007S00000P4OKeQAN;;;;;;;outro
5007S00000P4OLIQA3;;5007S00000P4OLIQA3;;;;;;;outro
5007S00000P4OS4QAN;;5007S00000P4OS4QAN;;;;;;;outro
5007S00000P4OT7QAN;;5007S00000P4OT7QAN;;;;;;;outro
5007S00000P4Ok5QAF;;5007S00000P4Ok5QAF;;;;;;;outro
5007S00000P4S5DQAV;;5007S00000P4S5DQAV;;;;;;;outro
5007S00000P4S5EQAV;;5007S00000P4S5EQAV;;;;;;;outro
5007S00000P4S5FQAV;;5007S00000P4S5FQAV;;;;;;;outro
5007S00000P4S5GQAV;;5007S00000P4S5GQAV;;;;;;;outro
5007S00000P4S5HQAV;;5007S00000P4S5HQAV;;;;;;;outro
5007S00000P4TA9QAN;;5007S00000P4TA9QAN;;;;;;;outro
5007S00000P4UkdQAF;;5007S00000P4UkdQAF;;;;;;;outro
5007S00000P4UkeQAF;;5007S00000P4UkeQAF;;;;;;;outro
5007S00000P4UpcQAF;;5007S00000P4UpcQAF;;;;;;;outro
5007S00000P4VACQA3;;5007S00000P4VACQA3;;;;;;;outro
5007S00000P4VpOQAV;;5007S00000P4VpOQAV;;;;;;;outro
5007S00000P4VyVQAV;;5007S00000P4VyVQAV;;;;;;;outro
5007S00000P4WIVQA3;;5007S00000P4WIVQA3;;;;;;;outro
5007S00000P4WRsQAN;;5007S00000P4WRsQAN;;;;;;;outro
5007S00000P4Wq3QAF;;5007S00000P4Wq3QAF;;;;;;;outro
5007S00000P4WyCQAV;;5007S00000P4WyCQAV;;;;;;;outro
5007S00000P4X2dQAF;;5007S00000P4X2dQAF;;;;;;;outro
5007S00000P4Z0fQAF;;5007S00000P4Z0fQAF;;;;;;;outro
5007S00000P4ZETQA3;;5007S00000P4ZETQA3;;;;;;;outro
5007S00000P4ZEWQA3;;5007S00000P4ZEWQA3;;;;;;;outro
5007S00000P4ZHTQA3;;5007S00000P4ZHTQA3;;;;;;;outro
5007S00000P4ZbCQAV;;5007S00000P4ZbCQAV;;;;;;;outro
5007S00000P4ZefQAF;;5007S00000P4ZefQAF;;;;;;;outro
5007S00000P4ZfnQAF;;5007S00000P4ZfnQAF;;;;;;;outro
5007S00000P4ZoBQAV;;5007S00000P4ZoBQAV;;;;;;;outro
5007S00000P4a0RQAR;;5007S00000P4a0RQAR;;;;;;;outro
5007S00000P4aLAQAZ;;5007S00000P4aLAQAZ;;;;;;;outro
5007S00000P4dHBQAZ;;5007S00000P4dHBQAZ;;;;;;;outro
5007S00000P4dHCQAZ;;5007S00000P4dHCQAZ;;;;;;;outro
5007S00000P4dHDQAZ;;5007S00000P4dHDQAZ;;;;;;;outro
5007S00000P4dHEQAZ;;5007S00000P4dHEQAZ;;;;;;;outro
5007S00000P4dHFQAZ;;5007S00000P4dHFQAZ;;;;;;;outro
5007S00000P4dHGQAZ;;5007S00000P4dHGQAZ;;;;;;;outro
5007S00000P4dHHQAZ;;5007S00000P4dHHQAZ;;;;;;;outro
5007S00000P4dzKQAR;;5007S00000P4dzKQAR;;;;;;;outro
5007S00000P4ecWQAR;;5007S00000P4ecWQAR;;;;;;;outro
5007S00000P4egUQAR;;5007S00000P4egUQAR;;;;;;;outro
5007S00000P4etDQAR;;5007S00000P4etDQAR;;;;;;;outro
5007S00000P4fWeQAJ;;5007S00000P4fWeQAJ;;;;;;;outro
5007S00000P4gfNQAR;;5007S00000P4gfNQAR;;;;;;;outro
5007S00000Q9sEVQAZ;;5007S00000Q9sEVQAZ;;;;;;;outro
5007S00000Q9sWFQAZ;;5007S00000Q9sWFQAZ;;;;;;;outro
5007S00000Q9tRpQAJ;;5007S00000Q9tRpQAJ;;;;;;;outro
5007S00000Q9tdMQAR;;5007S00000Q9tdMQAR;;;;;;;outro
5007S00000Q9txqQAB;;5007S00000Q9txqQAB;;;;;;;outro
5007S00000Q9wuGQAR;;5007S00000Q9wuGQAR;;;;;;;outro
5007S00000Q9wuHQAR;;5007S00000Q9wuHQAR;;;;;;;outro
5007S00000Q9wuIQAR;;5007S00000Q9wuIQAR;;;;;;;outro
5007S00000Q9wuJQAR;;5007S00000Q9wuJQAR;;;;;;;outro
5007S00000Q9wuKQAR;;5007S00000Q9wuKQAR;;;;;;;outro
5007S00000Q9wuLQAR;;5007S00000Q9wuLQAR;;;;;;;outro
5007S00000Q9wuMQAR;;5007S00000Q9wuMQAR;;;;;;;outro
5007S00000Q9wuNQAR;;5007S00000Q9wuNQAR;;;;;;;outro
5007S00000Q9wuOQAR;;5007S00000Q9wuOQAR;;;;;;;outro
5007S00000Q9wuPQAR;;5007S00000Q9wuPQAR;;;;;;;outro
5007S00000Q9wuQQAR;;5007S00000Q9wuQQAR;;;;;;;outro
5007S00000Q9wuRQAR;;5007S00000Q9wuRQAR;;;;;;;outro
