Id;OwnerId;IsDeleted;Name;CurrencyIsoCode;CreatedDate;CreatedById;LastModifiedDate;LastModifiedById;SystemModstamp;Construction__c;Product__c;Gestao_de_Consumos__c;Interconnection_Site__c;Interconnection_Voltage_Level__c;Installation_Type__c;Mobi_E_Connection__c;Technical_Observations__c;Number_of_Charging_Stations__c;Number_of_Equipment_Installed_PIEE__c;Designacao_Local_Interligacao__c;Nivel_Tensao__c;TRE_OPC__c;Asset__c;EV_Charge_Connection__c;Source__c;Responsibility_for_TRE__c;Construction_Name__c;Generate_Template__c;Technical_Control_Template__c;MOBI_E_DPC_Connection__c;Quote__c;Electric_Mobility_Type__c;POD_Production__c;ct_id;salesforce_id;origem;numero_postos_carregamento
a2pQv0000004HlRIAU;0053X00000CS3iMQAT;False;CT-0104739;EUR;2024-06-10T08:53:05.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:05.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:09.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000003eO9xIAE;False;GA;;;False;;False;;;;a2pQv0000004HlRIAU;02iQv000003eO9xIAE;GA;1.0
a2pQv0000004HqHIAU;0053X00000CS3iMQAT;False;CT-0104742;EUR;2024-06-10T08:53:21.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:05.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:09.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000003eODBIA2;False;GA;;;False;;False;;;;a2pQv0000004HqHIAU;02iQv000003eODBIA2;GA;1.0
a2pQv0000004HrtIAE;0053X00000CS3iMQAT;False;CT-0104743;EUR;2024-06-10T08:53:27.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:05.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:09.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000003eOI1IAM;False;GA;;;False;;False;;;;a2pQv0000004HrtIAE;02iQv000003eOI1IAM;GA;1.0
a2p7S0000019Wf5QAE;0057S000000YQiIQAW;False;CT-0055894;EUR;2023-06-02T17:24:46.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:33.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S0000008lkCUAQ;01t3X00000IpIctQAF;False;;;;False;;1.0;0.0;;;;02iQv000003gRIDIA2;False;GO;;GO_INSTITUTO S. JOAO DE DEUS_01594507;False;;False;;;;a2p7S0000019Wf5QAE;02iQv000003gRIDIA2;GO;1.0
a2p7S000000CavWQAS;0053X00000CfJhRQAV;False;CT-0017138;EUR;2021-12-14T12:33:44.000+0000;0053X00000CfJhRQAV;2025-09-30T19:06:27.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;a2K7S000000TNPbUAO;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;Portinhola de ligação à E-Redes;BT;0037S00000FL6ifQAD;02iQv000003gRJpIAM;False;GO;EDP C;GO_IberKing Restauracao SA_BK - Paços de Ferreira_00789355;False;;False;;;;a2p7S000000CavWQAS;02iQv000003gRJpIAM;GO;1.0
a2pQv0000004LPFIA2;0053X00000CS3iMQAT;False;CT-0105043;EUR;2024-06-12T08:59:49.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:48.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000003gRLRIA2;False;GA;;;False;;False;;;;a2pQv0000004LPFIA2;02iQv000003gRLRIA2;GA;1.0
a2pQv0000004LQrIAM;0053X00000CS3iMQAT;False;CT-0105044;EUR;2024-06-12T08:59:55.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:48.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000003gRN3IAM;False;GA;;;False;;False;;;;a2pQv0000004LQrIAM;02iQv000003gRN3IAM;GA;1.0
a2pQv0000004LSTIA2;0053X00000CS3iMQAT;False;CT-0105045;EUR;2024-06-12T09:00:00.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:48.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000003gRQHIA2;False;GA;;;False;;False;;;;a2pQv0000004LSTIA2;02iQv000003gRQHIA2;GA;1.0
a2pQv0000004LU5IAM;0053X00000CS3iMQAT;False;CT-0105046;EUR;2024-06-12T09:00:06.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:48.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000003gRRtIAM;False;GA;;;False;;False;;;;a2pQv0000004LU5IAM;02iQv000003gRRtIAM;GA;1.0
a2pQv0000004LVhIAM;0053X00000CS3iMQAT;False;CT-0105047;EUR;2024-06-12T09:00:10.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:48.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000003gRTVIA2;False;GA;;;False;;False;;;;a2pQv0000004LVhIAM;02iQv000003gRTVIA2;GA;1.0
a2pQv0000004NqrIAE;0053X00000CS3iMQAT;False;CT-0105272;EUR;2024-06-14T08:51:11.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:48.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000003iU8kIAE;False;GA;;;False;;False;;;;a2pQv0000004NqrIAE;02iQv000003iU8kIAE;GA;1.0
a2pQv0000004Nu5IAE;0053X00000CS3iMQAT;False;CT-0105274;EUR;2024-06-14T08:51:20.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:53.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000003iULeIAM;False;GA;;;False;;False;;;;a2pQv0000004Nu5IAE;02iQv000003iULeIAM;GA;1.0
a2pQv0000004NpFIAU;0053X00000CS3iMQAT;False;CT-0105271;EUR;2024-06-14T08:51:06.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:48.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000003iWAXIA2;False;GA;;;False;;False;;;;a2pQv0000004NpFIAU;02iQv000003iWAXIA2;GA;1.0
a2pQv0000004NsTIAU;0053X00000CS3iMQAT;False;CT-0105273;EUR;2024-06-14T08:51:15.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:53.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000003iWFNIA2;False;GA;;;False;;False;;;;a2pQv0000004NsTIAU;02iQv000003iWFNIA2;GA;1.0
a2pQv0000004TD7IAM;0053X00000CS3iMQAT;False;CT-0105710;EUR;2024-06-19T09:02:19.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:55.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;;MT;;02iQv000003lxFqIAI;False;GA;;;False;;False;;;;a2pQv0000004TD7IAM;02iQv000003lxFqIAI;GA;1.0
a2pQv0000004TEjIAM;0053X00000CS3iMQAT;False;CT-0105711;EUR;2024-06-19T09:02:25.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:55.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;;MT;;02iQv000003m2kAIAQ;False;GA;;;False;;False;;;;a2pQv0000004TEjIAM;02iQv000003m2kAIAQ;GA;1.0
a2pQv0000004TBVIA2;0053X00000CS3iMQAT;False;CT-0105709;EUR;2024-06-19T09:02:13.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:55.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;;MT;;02iQv000003m3EnIAI;False;GA;;;False;;False;;;;a2pQv0000004TBVIA2;02iQv000003m3EnIAI;GA;1.0
a2pQv0000004TGLIA2;0053X00000CS3iMQAT;False;CT-0105712;EUR;2024-06-19T09:02:32.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:55.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;;MT;;02iQv000003m3I1IAI;False;GA;;;False;;False;;;;a2pQv0000004TGLIA2;02iQv000003m3I1IAI;GA;1.0
a2pQv0000004THxIAM;0053X00000CS3iMQAT;False;CT-0105713;EUR;2024-06-19T09:02:37.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:55.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;;MT;;02iQv000003m3JdIAI;False;GA;;;False;;False;;;;a2pQv0000004THxIAM;02iQv000003m3JdIAI;GA;1.0
a2pQv0000004TJZIA2;0053X00000CS3iMQAT;False;CT-0105714;EUR;2024-06-19T09:02:43.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:55.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;;MT;;02iQv000003m3MrIAI;False;GA;;;False;;False;;;;a2pQv0000004TJZIA2;02iQv000003m3MrIAI;GA;1.0
a2pQv0000004TLBIA2;0053X00000CS3iMQAT;False;CT-0105715;EUR;2024-06-19T09:02:50.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:55.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;;MT;;02iQv000003m3OTIAY;False;GA;;;False;;False;;;;a2pQv0000004TLBIA2;02iQv000003m3OTIAY;GA;1.0
a2pQv0000002VCbIAM;0057S000000YQiIQAW;False;CT-0094322;EUR;2024-03-25T12:59:00.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:34.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:09.000+0000;a2KQv000001Z0qzMAC;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;;BT;003Qv000009NpW5IAK;02iQv000003my0JIAQ;False;GO;EDP C;GO_MONTE FRESCO - SUPERMERCADOS LDA_01407006;False;;False;0Q07S000002EUBzSAO;3;;a2pQv0000002VCbIAM;02iQv000003my0JIAQ;GO;1.0
a2p7S000000pALoQAM;0057S000001EnsKQAS;False;CT-0062074;EUR;2023-08-10T15:47:14.000+0000;0057S000001EnsKQAS;2025-09-30T19:06:29.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gRS3UAM;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;QGBT;MT;003Qv00000CC9S1IAL;02iQv000003q2FLIAY;False;GO;EDP C;GO_Sistemas McDonalds Portugal Lda_01663651;False;;False;;;;a2p7S000000pALoQAM;02iQv000003q2FLIAY;GO;1.0
a2p7S000000pCs6QAE;0057S000001EnsKQAS;False;CT-0068195;EUR;2023-09-21T09:35:15.000+0000;0057S000001EnsKQAS;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gTlbUAE;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;QGBT;MT;003Qv00000JN8oPIAT;02iQv000003tx4BIAQ;False;GO;EDP C;GO_Sistemas McDonalds Portugal Lda_01664069;False;;False;;;;a2p7S000000pCs6QAE;02iQv000003tx4BIAQ;GO;1.0
a2pQv0000002ycnIAA;0057S000000YQiIQAW;False;CT-0098593;EUR;2024-04-17T16:07:33.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:35.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:09.000+0000;a2KQv000001nDJhMAM;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;;MT;003Qv000009NpW5IAK;02iQv0000041EBVIA2;False;GO;EDP C;GO_Terraned - Imobiliária Unipessoal Lda_01985326;False;;False;0Q0Qv000000ULjlKAG;3;;a2pQv0000002ycnIAA;02iQv0000041EBVIA2;GO;1.0
a2pQv0000003cAPIAY;0057S000000YQiIQAW;False;CT-0101304;EUR;2024-05-10T08:53:00.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:35.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:09.000+0000;a2KQv0000020FAnMAM;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;Quadro Cliente;BT;003Qv000009NpW5IAK;02iQv0000041EEjIAM;False;GO;EDP C;GO_Penichepraia - Turismo, S.A_01926682;False;;False;0Q0Qv000000GGtdKAG;3;;a2pQv0000003cAPIAY;02iQv0000041EEjIAM;GO;1.0
a2pQv00000068sXIAQ;0053X00000CS3iMQAT;False;CT-0110969;EUR;2024-07-09T09:03:45.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:52.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:09.000+0000;;01t3X00000HOZfAQAX;False;;;C;True;"<p>Data de entrega 02/04. Morada: EDP SA SEDE 2 - <span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Rua Dom Luís I nº 12-16 </span><a href=""https://edp.lightning.force.com/lightning/r/Postal_Code__c/a0Ab0000004cGj5EAE/view"" target=""_blank"" style=""background-color: rgb(255, 255, 255); font-size: 14px;"">1200-151</a> Lisboa. Conatcto Eugenioi Bobil (927188368)</p>";1.0;0.0;;BT;003Qv00000CC9S1IAL;02iQv0000042sTRIAY;False;GA;EDP C;;False;;False;;;;a2pQv00000068sXIAQ;02iQv0000042sTRIAY;GA;1.0
a2pQv00000068vlIAA;0053X00000CS3iMQAT;False;CT-0110970;EUR;2024-07-09T09:03:51.000+0000;0053X00000CS3iMQAT;2024-08-20T13:57:57.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:09.000+0000;;01t3X00000HOZfAQAX;False;;;C;True;"<p>Data de entrega 02/04. Morada: EDP SA SEDE 2 - <span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Rua Dom Luís I nº 12-16 </span><a href=""https://edp.lightning.force.com/lightning/r/Postal_Code__c/a0Ab0000004cGj5EAE/view"" target=""_blank"" style=""background-color: rgb(255, 255, 255); font-size: 14px;"">1200-151</a> Lisboa. Conatcto Eugenioi Bobil (927188368)</p>";1.0;0.0;;BT;003Qv00000CC9S1IAL;02iQv0000042sV3IAI;False;GA;EDP C;;False;;False;;;;a2pQv00000068vlIAA;02iQv0000042sV3IAI;GA;1.0
a2pQv00000068xNIAQ;0053X00000CS3iMQAT;False;CT-0110971;EUR;2024-07-09T09:03:58.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:52.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:09.000+0000;;01t3X00000HOZfAQAX;False;;;C;True;"<p>Data de entrega 02/04. Morada: EDP SA SEDE 2 - <span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Rua Dom Luís I nº 12-16 </span><a href=""https://edp.lightning.force.com/lightning/r/Postal_Code__c/a0Ab0000004cGj5EAE/view"" target=""_blank"" style=""background-color: rgb(255, 255, 255); font-size: 14px;"">1200-151</a> Lisboa. Conatcto Eugenioi Bobil (927188368)</p>";1.0;0.0;;BT;003Qv00000CC9S1IAL;02iQv0000042sV4IAI;False;GA;EDP C;;False;;False;;;;a2pQv00000068xNIAQ;02iQv0000042sV4IAI;GA;1.0
a2pQv0000002e6DIAQ;0057S000001EnsKQAS;False;CT-0095228;EUR;2024-04-01T15:08:12.000+0000;0057S000001EnsKQAS;2025-09-30T19:06:35.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:09.000+0000;a2KQv000001dKcbMAE;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;QGBT;MT;003Qv00000CC9S1IAL;02iQv0000044wvxIAA;False;GO;EDP C;GO_Sistemas McDonalds Portugal Lda_01675831;False;;False;0Q07S000003sNBBSA2;3;;a2pQv0000002e6DIAQ;02iQv0000044wvxIAA;GO;1.0
a2pQv0000001pIDIAY;0057S000000YQiIQAW;False;CT-0089822;EUR;2024-02-29T17:33:50.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:34.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:59.000+0000;a2KQv000001KOqPMAW;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;;MT;003Qv00000JN8oPIAT;02iQv0000044wxZIAQ;False;GO;EDP C;GO_SANTA CASA DA MISERICÓRDIA DE FAFE_01907056;False;;False;0Q07S000004rOsLSAU;3;;a2pQv0000001pIDIAY;02iQv0000044wxZIAQ;GO;1.0
a2pQv0000006W21IAE;0053X00000CS3iMQAT;False;CT-0112571;EUR;2024-07-12T09:08:39.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:10.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000HOZfAQAX;False;;;C;True;<p>RD 88 KVA</p>;1.0;0.0;Ramal dedicado;BT;;02iQv000004615bIAA;False;GA;;;False;;False;;;;a2pQv0000006W21IAE;02iQv000004615bIAA;GA;1.0
a2pQv0000006W3dIAE;0053X00000CS3iMQAT;False;CT-0112572;EUR;2024-07-12T09:08:46.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:10.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000HOZfAQAX;False;;;C;True;<p>RD 88 KVA</p>;1.0;0.0;Ramal dedicado;BT;;02iQv0000046CozIAE;False;GA;;;False;;False;;;;a2pQv0000006W3dIAE;02iQv0000046CozIAE;GA;1.0
a2pQv0000003yVtIAI;0057S000000YQiIQAW;False;CT-0103035;EUR;2024-05-23T15:32:06.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:35.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:09.000+0000;a2KQv0000028BTNMA2;01t3X00000IpIdcQAF;False;;;;False;;1.0;0.0;;;;02iQv0000047OcwIAE;False;GO;;GO_Santa Casa Misericórdia Avis_01900829;False;;False;0Q07S000004qkQ2SAI;2;;a2pQv0000003yVtIAI;02iQv0000047OcwIAE;GO;1.0
a2pQv0000006caTIAQ;0053X00000CS3iMQAT;False;CT-0112844;EUR;2024-07-15T09:04:05.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000047PvXIAU;False;GA;;;False;;False;;;;a2pQv0000006caTIAQ;02iQv0000047PvXIAU;GA;1.0
a2pQv0000006cc5IAA;0053X00000CS3iMQAT;False;CT-0112845;EUR;2024-07-15T09:04:09.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000047QoIIAU;False;GA;;;False;;False;;;;a2pQv0000006cc5IAA;02iQv0000047QoIIAU;GA;1.0
a2pQv0000006cYrIAI;0053X00000CS3iMQAT;False;CT-0112843;EUR;2024-07-15T09:03:59.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000047T7qIAE;False;GA;;;False;;False;;;;a2pQv0000006cYrIAI;02iQv0000047T7qIAE;GA;1.0
a2pQv0000006cQnIAI;0053X00000CS3iMQAT;False;CT-0112837;EUR;2024-07-15T09:03:26.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000047T9SIAU;False;GA;;;False;;False;;;;a2pQv0000006cQnIAI;02iQv0000047T9SIAU;GA;1.0
a2pQv0000006cfJIAQ;0053X00000CS3iMQAT;False;CT-0112847;EUR;2024-07-15T09:04:21.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000047TfpIAE;False;GA;;;False;;False;;;;a2pQv0000006cfJIAQ;02iQv0000047TfpIAE;GA;1.0
a2pQv000000373NIAQ;0057S000000YQiIQAW;False;CT-0099422;EUR;2024-04-22T16:13:41.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:35.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:09.000+0000;a2KQv000001q1FZMAY;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;;BT;003Qv00000CC9S1IAL;02iQv0000047U5WIAU;False;GO;EDP C;GO_CERRADO DAS FONTAINHAS, LDA_01977610;False;;False;0Q0Qv000000SuvJKAS;3;;a2pQv000000373NIAQ;02iQv0000047U5WIAU;GO;1.0
a2pQv0000006bswIAA;0053X00000CS3iMQAT;False;CT-0112842;EUR;2024-07-15T09:03:54.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000047ULeIAM;False;GA;;;False;;False;;;;a2pQv0000006bswIAA;02iQv0000047ULeIAM;GA;1.0
a2pQv0000006cPBIAY;0053X00000CS3iMQAT;False;CT-0112836;EUR;2024-07-15T09:03:19.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000047UNJIA2;False;GA;;;False;;False;;;;a2pQv0000006cPBIAY;02iQv0000047UNJIA2;GA;1.0
a2pQv0000006cSPIAY;0053X00000CS3iMQAT;False;CT-0112838;EUR;2024-07-15T09:03:32.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000047UzxIAE;False;GA;;;False;;False;;;;a2pQv0000006cSPIAY;02iQv0000047UzxIAE;GA;1.0
a2pQv0000006cU1IAI;0053X00000CS3iMQAT;False;CT-0112839;EUR;2024-07-15T09:03:37.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000047V1ZIAU;False;GA;;;False;;False;;;;a2pQv0000006cU1IAI;02iQv0000047V1ZIAU;GA;1.0
a2pQv0000006cVdIAI;0053X00000CS3iMQAT;False;CT-0112840;EUR;2024-07-15T09:03:43.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000047V3BIAU;False;GA;;;False;;False;;;;a2pQv0000006cVdIAI;02iQv0000047V3BIAU;GA;1.0
a2pQv0000006cXFIAY;0053X00000CS3iMQAT;False;CT-0112841;EUR;2024-07-15T09:03:48.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000047V4nIAE;False;GA;;;False;;False;;;;a2pQv0000006cXFIAY;02iQv0000047V4nIAE;GA;1.0
a2pQv0000006cdhIAA;0053X00000CS3iMQAT;False;CT-0112846;EUR;2024-07-15T09:04:15.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000047V81IAE;False;GA;;;False;;False;;;;a2pQv0000006cdhIAA;02iQv0000047V81IAE;GA;1.0
a2pQv0000006cgvIAA;0053X00000CS3iMQAT;False;CT-0112848;EUR;2024-07-15T09:04:26.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000047V9dIAE;False;GA;;;False;;False;;;;a2pQv0000006cgvIAA;02iQv0000047V9dIAE;GA;1.0
a2pQv0000006ciXIAQ;0053X00000CS3iMQAT;False;CT-0112849;EUR;2024-07-15T09:04:31.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000047VBFIA2;False;GA;;;False;;False;;;;a2pQv0000006ciXIAQ;02iQv0000047VBFIA2;GA;1.0
a2pQv0000006oJtIAI;0053X00000CS3iMQAT;False;CT-0113939;EUR;2024-07-17T09:02:15.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000049LMIIA2;False;GA;;;False;;False;;;;a2pQv0000006oJtIAI;02iQv0000049LMIIA2;GA;1.0
a2pQv0000006oRxIAI;0053X00000CS3iMQAT;False;CT-0113944;EUR;2024-07-17T09:02:45.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000049N38IAE;False;GA;;;False;;False;;;;a2pQv0000006oRxIAI;02iQv0000049N38IAE;GA;1.0
a2pQv0000006oQLIAY;0053X00000CS3iMQAT;False;CT-0113943;EUR;2024-07-17T09:02:41.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000049NXmIAM;False;GA;;;False;;False;;;;a2pQv0000006oQLIAY;02iQv0000049NXmIAM;GA;1.0
a2pQv0000006oLVIAY;0053X00000CS3iMQAT;False;CT-0113940;EUR;2024-07-17T09:02:22.000+0000;0053X00000CS3iMQAT;2024-08-14T09:02:17.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000049OQbIAM;False;GA;;;False;;False;;;;a2pQv0000006oLVIAY;02iQv0000049OQbIAM;GA;1.0
